timestamp,id,week_end_date,county,state,w_deaths,w_ili,w_covidl,w_neg_tests,w_pos_tests,w_t_total,w_perc_pos,w_positivity,w_events,object_id,week_start_date
2020-06-05T070051,Desoto-04/12/2020,2020-04-18,Desoto,Florida,6,0,0,131,4,135,0.0296296296296296,2.17391304347826,4,11714,2020-04-12
2020-06-05T070051,Dixie-04/12/2020,2020-04-18,Dixie,Florida,2,0,0,45,1,46,0.0217391304347826,4.21631530705775,1,11727,2020-04-12
2020-06-05T070051,Duval-04/12/2020,2020-04-18,Duval,Florida,9,0,0,4169,174,4343,0.0400644715634354,8.7991718426501,99,11740,2020-04-12
2020-06-05T070051,Escambia-04/12/2020,2020-04-18,Escambia,Florida,0,0,0,874,85,959,0.0886339937434828,8.70870870870871,54,11753,2020-04-12
2020-06-05T070051,Flagler-04/12/2020,2020-04-18,Flagler,Florida,1,0,0,301,29,330,0.0878787878787879,0,33,11766,2020-04-12
2020-06-05T070051,Gadsden-04/12/2020,2020-04-18,Gadsden,Florida,1,0,0,121,33,154,0.214285714285714,1.78571428571429,41,11779,2020-04-12
2020-06-05T070051,Gilchrist-04/12/2020,2020-04-18,Gilchrist,Florida,1,0,0,55,1,56,0.0178571428571429,12.5,1,11792,2020-04-12
2020-06-05T070051,Glades-04/12/2020,2020-04-18,Glades,Florida,1,0,0,7,1,8,0.125,0,0,11805,2020-04-12
2020-06-05T070051,Hamilton-04/12/2020,2020-04-18,Hamilton,Florida,4,0,0,25,1,26,0.0384615384615385,3.7037037037037,1,11818,2020-04-12
2020-06-05T070051,Hardee-04/12/2020,2020-04-18,Hardee,Florida,3,0,0,26,1,27,0.037037037037037,22,4,11831,2020-04-12
2020-06-05T070051,Hendry-04/12/2020,2020-04-18,Hendry,Florida,14,0,0,77,22,99,0.222222222222222,5.55555555555556,20,11844,2020-04-12
2020-06-05T070051,Hernando-04/12/2020,2020-04-18,Hernando,Florida,0,0,0,238,14,252,0.0555555555555556,9.25925925925926,7,11857,2020-04-12
2020-06-05T070051,Highlands-04/12/2020,2020-04-18,Highlands,Florida,0,0,0,146,15,161,0.093167701863354,5.28981429375352,7,11870,2020-04-12
2020-06-05T070051,Hillsborough-04/12/2020,2020-04-18,Hillsborough,Florida,23,0,0,3360,187,3547,0.0527206089653228,3.88349514563107,105,11883,2020-04-12
2020-06-05T070051,Holmes-04/12/2020,2020-04-18,Holmes,Florida,0,0,0,98,4,102,0.0392156862745098,2.90322580645161,2,11896,2020-04-12
2020-06-05T070051,Indian River-04/12/2020,2020-04-18,Indian River,Florida,0,0,0,300,10,310,0.032258064516129,2.56410256410256,6,11909,2020-04-12
2020-06-05T070051,Jackson-04/12/2020,2020-04-18,Jackson,Florida,2,0,0,76,2,78,0.0256410256410256,23.2142857142857,3,11922,2020-04-12
2020-06-05T070051,Lafayette-04/12/2020,2020-04-18,Lafayette,Florida,1,0,0,13,0,13,0,5.04950495049505,0,11935,2020-04-12
2020-06-05T070051,Lake-04/12/2020,2020-04-18,Lake,Florida,0,0,0,958,51,1009,0.0505450941526264,14.5030425963489,25,11948,2020-04-12
2020-06-05T070051,Lee-04/12/2020,2020-04-18,Lee,Florida,11,0,0,847,139,986,0.140973630831643,9.40032414910859,134,11961,2020-04-12
2020-06-05T070051,Leon-04/12/2020,2020-04-18,Leon,Florida,7,0,0,553,58,611,0.0949263502454992,3.27868852459016,30,11974,2020-04-12
2020-06-05T070051,Liberty-04/12/2020,2020-04-18,Liberty,Florida,0,0,0,14,1,15,0.0666666666666667,10.1449275362319,3,11987,2020-04-12
2020-06-05T070051,Madison-04/12/2020,2020-04-18,Madison,Florida,0,0,0,62,7,69,0.101449275362319,20.627802690583,12,12000,2020-04-12
2020-06-05T070051,Manatee-04/12/2020,2020-04-18,Manatee,Florida,5,0,0,702,184,886,0.207674943566591,2.61627906976744,134,12013,2020-04-12
2020-06-05T070051,Marion-04/12/2020,2020-04-18,Marion,Florida,2,0,0,1002,27,1029,0.0262390670553936,11.4035087719298,24,12026,2020-04-12
2020-06-05T070051,Martin-04/12/2020,2020-04-18,Martin,Florida,6,0,0,202,25,227,0.110132158590308,4.42176870748299,13,12039,2020-04-12
2020-06-05T070051,Nassau-04/12/2020,2020-04-18,Nassau,Florida,1,0,0,260,8,268,0.0298507462686567,6.57370517928287,6,12052,2020-04-12
2020-06-05T070051,Okaloosa-04/12/2020,2020-04-18,Okaloosa,Florida,2,0,0,469,33,502,0.0657370517928287,1.78571428571429,12,12065,2020-04-12
2020-06-05T070051,Okeechobee-04/12/2020,2020-04-18,Okeechobee,Florida,0,0,0,55,1,56,0.0178571428571429,4.47032306536439,1,12078,2020-04-12
2020-06-05T070051,Orange-04/12/2020,2020-04-18,Orange,Florida,10,0,0,5068,235,5303,0.0443145389402225,7.58426966292135,159,12091,2020-04-12
2020-06-05T070051,Osceola-04/12/2020,2020-04-18,Osceola,Florida,2,0,0,988,80,1068,0.0749063670411985,9.63855421686747,39,12104,2020-04-12
2020-06-05T070051,Palm Beach-04/12/2020,2020-04-18,Palm Beach,Florida,33,0,0,5066,535,5601,0.0955186573826102,5.6441717791411,510,12117,2020-04-12
2020-06-05T070051,Pasco-04/12/2020,2020-04-18,Pasco,Florida,3,0,0,768,45,813,0.0553505535055351,7.64508928571429,27,12130,2020-04-12
2020-06-05T070051,Pinellas-04/12/2020,2020-04-18,Pinellas,Florida,6,0,0,1648,138,1786,0.0772676371780515,6.21468926553672,118,12143,2020-04-12
2020-06-05T070051,Polk-04/12/2020,2020-04-18,Polk,Florida,10,0,0,1158,77,1235,0.0623481781376518,8.86075949367089,92,12156,2020-04-12
2020-06-05T070051,Putnam-04/12/2020,2020-04-18,Putnam,Florida,1,0,0,215,20,235,0.0851063829787234,0,23,12169,2020-04-12
2020-06-05T070051,Santa Rosa-04/12/2020,2020-04-18,Santa Rosa,Florida,0,0,0,448,30,478,0.0627615062761506,6.26304801670146,21,12182,2020-04-12
2020-06-05T070051,Sarasota-04/12/2020,2020-04-18,Sarasota,Florida,3,0,0,1063,57,1120,0.0508928571428571,5.16473731077471,40,12195,2020-04-12
2020-06-05T070051,Seminole-04/12/2020,2020-04-18,Seminole,Florida,2,0,0,1094,62,1156,0.0536332179930796,5.36796536796537,35,12208,2020-04-12
2020-06-05T070051,St. Johns-04/12/2020,2020-04-18,St. Johns,Florida,0,0,0,778,17,795,0.0213836477987421,1.88679245283019,10,12221,2020-04-12
2020-06-05T070051,St. Lucie-04/12/2020,2020-04-18,St. Lucie,Florida,9,0,0,396,46,442,0.104072398190045,10.467706013363,27,12234,2020-04-12
2020-06-05T070051,Sumter-04/12/2020,2020-04-18,Sumter,Florida,0,0,0,572,36,608,0.0592105263157895,9,32,12247,2020-04-12
2020-06-05T070051,Suwannee-04/12/2020,2020-04-18,Suwannee,Florida,0,0,0,99,23,122,0.188524590163934,18.8524590163934,15,12260,2020-04-12
2020-06-05T070051,Taylor-04/12/2020,2020-04-18,Taylor,Florida,0,0,0,45,0,45,0,0,2,12273,2020-04-12
2020-06-05T070051,Unknown-04/12/2020,2020-04-18,Unknown,Florida,0,0,0,4,0,4,0,4.67012601927354,0,12286,2020-04-12
2020-06-05T070051,Volusia-04/12/2020,2020-04-18,Volusia,Florida,6,0,0,2571,126,2697,0.0467185761957731,11.3207547169811,120,12299,2020-04-12
2020-06-05T070051,Walton-04/12/2020,2020-04-18,Walton,Florida,3,0,0,104,3,107,0.0280373831775701,2.89855072463768,2,12312,2020-04-12
2020-06-05T070051,Washington-04/12/2020,2020-04-18,Washington,Florida,2,0,0,67,2,69,0.0289855072463768,3.0188679245283,5,12325,2020-04-12
2020-06-05T070051,Alachua-04/19/2020,2020-04-25,Alachua,Florida,0,15,23,1475,45,1520,0.0296052631578947,3.94736842105263,34,11559,2020-04-19
2020-06-05T070051,Baker-04/19/2020,2020-04-25,Baker,Florida,0,5,6,86,3,89,0.0337078651685393,2.7681660899654,2,11572,2020-04-19
2020-06-05T070051,Bay-04/19/2020,2020-04-25,Bay,Florida,0,11,19,416,10,426,0.0234741784037559,0,10,11585,2020-04-19
2020-06-05T070051,Brevard-04/19/2020,2020-04-25,Brevard,Florida,3,36,51,2105,42,2147,0.0195621797857476,7.81490015360983,31,11598,2020-04-19
2020-06-05T070051,Broward-04/19/2020,2020-04-25,Broward,Florida,22,180,273,10516,883,11399,0.0774629353452057,0,559,11611,2020-04-19
2020-06-05T070051,Calhoun-04/19/2020,2020-04-25,Calhoun,Florida,0,3,4,22,0,22,0,12.218045112782,3,11624,2020-04-19
2020-06-05T070051,Charlotte-04/19/2020,2020-04-25,Charlotte,Florida,1,12,18,512,61,573,0.106457242582897,5.11811023622047,43,11637,2020-04-19
2020-06-05T070051,Citrus-04/19/2020,2020-04-25,Citrus,Florida,0,29,16,280,15,295,0.0508474576271186,5.93342981186686,7,11650,2020-04-19
2020-06-05T070051,Clay-04/19/2020,2020-04-25,Clay,Florida,2,13,33,700,45,745,0.0604026845637584,8.66510538641686,23,11663,2020-04-19
2020-06-05T070051,Collier-04/19/2020,2020-04-25,Collier,Florida,19,42,60,871,89,960,0.0927083333333333,3.27868852459016,73,11676,2020-04-19
2020-06-05T070051,Columbia-04/19/2020,2020-04-25,Columbia,Florida,1,19,23,321,11,332,0.0331325301204819,9.49536753985797,12,11689,2020-04-19
2020-06-05T070051,Dade-04/19/2020,2020-04-25,Dade,Florida,72,424,684,21614,2318,23932,0.0968577636637139,0,1661,11702,2020-04-19
2020-06-05T070051,Desoto-04/19/2020,2020-04-25,Desoto,Florida,6,2,4,92,1,93,0.010752688172043,6.52173913043478,7,11715,2020-04-19
2020-06-05T070051,Dixie-04/19/2020,2020-04-25,Dixie,Florida,0,1,2,46,2,48,0.0416666666666667,3.0123339658444,2,11728,2020-04-19
2020-06-05T070051,Duval-04/19/2020,2020-04-25,Duval,Florida,14,50,117,4982,123,5105,0.0240940254652302,5.97371565113501,103,11741,2020-04-19
2020-06-05T070051,Escambia-04/19/2020,2020-04-25,Escambia,Florida,0,28,41,1886,110,1996,0.0551102204408818,15.2985074626866,114,11754,2020-04-19
2020-06-05T070051,Flagler-04/19/2020,2020-04-25,Flagler,Florida,1,5,16,247,46,293,0.156996587030717,0,31,11767,2020-04-19
2020-06-05T070051,Gadsden-04/19/2020,2020-04-25,Gadsden,Florida,3,6,6,104,31,135,0.22962962962963,0,25,11780,2020-04-19
2020-06-05T070051,Gilchrist-04/19/2020,2020-04-25,Gilchrist,Florida,0,0,2,50,0,50,0,0,0,11793,2020-04-19
2020-06-05T070051,Glades-04/19/2020,2020-04-25,Glades,Florida,1,2,1,16,0,16,0,0,2,11806,2020-04-19
2020-06-05T070051,Hamilton-04/19/2020,2020-04-25,Hamilton,Florida,2,4,4,40,3,43,0.0697674418604651,27.2727272727273,1,11819,2020-04-19
2020-06-05T070051,Hardee-04/19/2020,2020-04-25,Hardee,Florida,2,6,10,17,6,23,0.260869565217391,16.2162162162162,13,11832,2020-04-19
2020-06-05T070051,Hendry-04/19/2020,2020-04-25,Hendry,Florida,11,2,11,137,25,162,0.154320987654321,2.23048327137546,42,11845,2020-04-19
2020-06-05T070051,Hernando-04/19/2020,2020-04-25,Hernando,Florida,0,15,38,294,5,299,0.0167224080267559,1.33333333333333,7,11858,2020-04-19
2020-06-05T070051,Highlands-04/19/2020,2020-04-25,Highlands,Florida,0,15,22,459,5,464,0.0107758620689655,2.8717294192725,8,11871,2020-04-19
2020-06-05T070051,Hillsborough-04/19/2020,2020-04-25,Hillsborough,Florida,20,113,193,3558,94,3652,0.0257393209200438,1.03092783505155,95,11884,2020-04-19
2020-06-05T070051,Holmes-04/19/2020,2020-04-25,Holmes,Florida,1,2,5,289,3,292,0.0102739726027397,1.82481751824817,4,11897,2020-04-19
2020-06-05T070051,Indian River-04/19/2020,2020-04-25,Indian River,Florida,1,16,13,346,4,350,0.0114285714285714,3.90625,3,11910,2020-04-19
2020-06-05T070051,Jackson-04/19/2020,2020-04-25,Jackson,Florida,2,1,1,127,5,132,0.0378787878787879,4.76190476190476,1,11923,2020-04-19
2020-06-05T070051,Lafayette-04/19/2020,2020-04-25,Lafayette,Florida,0,2,2,23,0,23,0,1.34813639968279,0,11936,2020-04-19
2020-06-05T070051,Lake-04/19/2020,2020-04-25,Lake,Florida,1,40,66,1332,18,1350,0.0133333333333333,5.08517034068136,13,11949,2020-04-19
2020-06-05T070051,Lee-04/19/2020,2020-04-25,Lee,Florida,11,100,66,4115,216,4331,0.0498730085430616,4.30622009569378,196,11962,2020-04-19
2020-06-05T070051,Leon-04/19/2020,2020-04-25,Leon,Florida,5,11,16,626,27,653,0.0413476263399694,1.70940170940171,24,11975,2020-04-19
2020-06-05T070051,Liberty-04/19/2020,2020-04-25,Liberty,Florida,0,0,1,6,0,6,0,19.7916666666667,13,11988,2020-04-19
2020-06-05T070051,Madison-04/19/2020,2020-04-25,Madison,Florida,0,1,3,79,21,100,0.21,10.8303249097473,24,12001,2020-04-19
2020-06-05T070051,Manatee-04/19/2020,2020-04-25,Manatee,Florida,6,46,71,858,101,959,0.105318039624609,3.00678952473327,109,12014,2020-04-19
2020-06-05T070051,Marion-04/19/2020,2020-04-25,Marion,Florida,1,46,47,1124,33,1157,0.0285220397579948,7.01107011070111,35,12027,2020-04-19
2020-06-05T070051,Martin-04/19/2020,2020-04-25,Martin,Florida,7,8,21,289,25,314,0.0796178343949045,1.95121951219512,40,12040,2020-04-19
2020-06-05T070051,Nassau-04/19/2020,2020-04-25,Nassau,Florida,0,8,14,441,10,451,0.0221729490022173,3.36283185840708,9,12053,2020-04-19
2020-06-05T070051,Okaloosa-04/19/2020,2020-04-25,Okaloosa,Florida,1,8,15,569,20,589,0.033955857385399,4.16666666666667,15,12066,2020-04-19
2020-06-05T070051,Okeechobee-04/19/2020,2020-04-25,Okeechobee,Florida,1,5,3,82,3,85,0.0352941176470588,2.26768968456948,4,12079,2020-04-19
2020-06-05T070051,Orange-04/19/2020,2020-04-25,Orange,Florida,11,73,75,6559,143,6702,0.0213369143539242,4.50997398091934,97,12092,2020-04-19
2020-06-05T070051,Osceola-04/19/2020,2020-04-25,Osceola,Florida,1,20,23,1205,51,1256,0.0406050955414013,6.76745860331174,36,12105,2020-04-19
2020-06-05T070051,Palm Beach-04/19/2020,2020-04-25,Palm Beach,Florida,51,113,268,8005,544,8549,0.0636331734705814,3.74707259953162,558,12118,2020-04-19
2020-06-05T070051,Pasco-04/19/2020,2020-04-25,Pasco,Florida,3,47,88,934,31,965,0.0321243523316062,3.63265306122449,36,12131,2020-04-19
2020-06-05T070051,Pinellas-04/19/2020,2020-04-25,Pinellas,Florida,6,91,152,2657,99,2756,0.0359216255442671,5.75056011949216,82,12144,2020-04-19
2020-06-05T070051,Polk-04/19/2020,2020-04-25,Polk,Florida,7,74,150,1428,86,1514,0.0568031704095112,13.1707317073171,94,12157,2020-04-19
2020-06-05T070051,Putnam-04/19/2020,2020-04-25,Putnam,Florida,0,15,12,213,31,244,0.127049180327869,0,27,12170,2020-04-19
2020-06-05T070051,Santa Rosa-04/19/2020,2020-04-25,Santa Rosa,Florida,2,16,13,469,11,480,0.0229166666666667,2.13776722090261,15,12183,2020-04-19
2020-06-05T070051,Sarasota-04/19/2020,2020-04-25,Sarasota,Florida,4,13,38,900,42,942,0.0445859872611465,4.27251732101617,58,12196,2020-04-19
2020-06-05T070051,Seminole-04/19/2020,2020-04-25,Seminole,Florida,2,30,23,1511,40,1551,0.0257898130238556,2.72373540856031,32,12209,2020-04-19
2020-06-05T070051,St. Johns-04/19/2020,2020-04-25,St. Johns,Florida,0,42,70,736,16,752,0.0212765957446809,2.16049382716049,11,12222,2020-04-19
2020-06-05T070051,St. Lucie-04/19/2020,2020-04-25,St. Lucie,Florida,6,30,46,560,26,586,0.0443686006825939,5.06072874493927,25,12235,2020-04-19
2020-06-05T070051,Sumter-04/19/2020,2020-04-25,Sumter,Florida,0,20,25,202,25,227,0.110132158590308,10.377358490566,16,12248,2020-04-19
2020-06-05T070051,Suwannee-04/19/2020,2020-04-25,Suwannee,Florida,0,12,14,118,25,143,0.174825174825175,15.3153153153153,27,12261,2020-04-19
2020-06-05T070051,Taylor-04/19/2020,2020-04-25,Taylor,Florida,0,2,2,50,2,52,0.0384615384615385,5.12820512820513,0,12274,2020-04-19
2020-06-05T070051,Unknown-04/19/2020,2020-04-25,Unknown,Florida,0,98,113,6,0,6,0,4.00444938820912,0,12287,2020-04-19
2020-06-05T070051,Volusia-04/19/2020,2020-04-25,Volusia,Florida,8,49,83,2791,111,2902,0.038249483115093,11.1111111111111,76,12300,2020-04-19
2020-06-05T070051,Walton-04/19/2020,2020-04-25,Walton,Florida,0,4,3,133,3,136,0.0220588235294118,0,1,12313,2020-04-19
2020-06-05T070051,Washington-04/19/2020,2020-04-25,Washington,Florida,2,1,2,115,6,121,0.0495867768595041,0,0,12326,2020-04-19
2020-06-05T070051,Alachua-04/26/2020,2020-05-02,Alachua,Florida,1,23,25,1095,34,1129,0.0301151461470328,0,34,11560,2020-04-26
2020-06-05T070051,Baker-04/26/2020,2020-05-02,Baker,Florida,0,2,2,69,2,71,0.028169014084507,0,0,11573,2020-04-26
2020-06-05T070051,Bay-04/26/2020,2020-05-02,Bay,Florida,0,12,9,469,11,480,0.0229166666666667,0,8,11586,2020-04-26
2020-06-05T070051,Brevard-04/26/2020,2020-05-02,Brevard,Florida,1,28,40,1828,46,1874,0.0245464247598719,0,35,11599,2020-04-26
2020-06-05T070051,Broward-04/26/2020,2020-05-02,Broward,Florida,24,118,214,9167,559,9726,0.0574748097881966,0,503,11612,2020-04-26
2020-06-05T070051,Calhoun-04/26/2020,2020-05-02,Calhoun,Florida,0,2,4,44,9,53,0.169811320754717,0,11,11625,2020-04-26
2020-06-05T070051,Charlotte-04/26/2020,2020-05-02,Charlotte,Florida,2,8,15,356,47,403,0.116625310173697,0,72,11638,2020-04-26
2020-06-05T070051,Citrus-04/26/2020,2020-05-02,Citrus,Florida,0,8,10,264,2,266,0.0075187969924812,0,3,11651,2020-04-26
2020-06-05T070051,Clay-04/26/2020,2020-05-02,Clay,Florida,0,10,17,722,17,739,0.0230040595399188,0,17,11664,2020-04-26
2020-06-05T070051,Collier-04/26/2020,2020-05-02,Collier,Florida,16,47,62,866,86,952,0.0903361344537815,0,132,11677,2020-04-26
2020-06-05T070051,Columbia-04/26/2020,2020-05-02,Columbia,Florida,0,20,24,439,43,482,0.0892116182572614,0,41,11690,2020-04-26
2020-06-05T070051,Dade-04/26/2020,2020-05-02,Dade,Florida,83,286,539,16778,1413,18191,0.0776757737342642,0,1209,11703,2020-04-26
2020-06-05T070051,Desoto-04/26/2020,2020-05-02,Desoto,Florida,7,3,2,77,7,84,0.0833333333333333,0,13,11716,2020-04-26
2020-06-05T070051,Dixie-04/26/2020,2020-05-02,Dixie,Florida,0,2,1,54,4,58,0.0689655172413793,0,7,11729,2020-04-26
2020-06-05T070051,Duval-04/26/2020,2020-05-02,Duval,Florida,13,59,104,4781,67,4848,0.0138201320132013,0,75,11742,2020-04-26
2020-06-05T070051,Escambia-04/26/2020,2020-05-02,Escambia,Florida,2,40,51,1751,114,1865,0.0611260053619303,0,88,11755,2020-04-26
2020-06-05T070051,Flagler-04/26/2020,2020-05-02,Flagler,Florida,1,16,34,415,19,434,0.043778801843318,0,8,11768,2020-04-26
2020-06-05T070051,Gadsden-04/26/2020,2020-05-02,Gadsden,Florida,2,3,3,108,24,132,0.181818181818182,0,27,11781,2020-04-26
2020-06-05T070051,Gilchrist-04/26/2020,2020-05-02,Gilchrist,Florida,0,0,1,61,1,62,0.0161290322580645,0,3,11794,2020-04-26
2020-06-05T070051,Glades-04/26/2020,2020-05-02,Glades,Florida,0,0,1,15,1,16,0.0625,0,1,11807,2020-04-26
2020-06-05T070051,Hamilton-04/26/2020,2020-05-02,Hamilton,Florida,3,3,4,47,0,47,0,0,1,11820,2020-04-26
2020-06-05T070051,Hardee-04/26/2020,2020-05-02,Hardee,Florida,3,6,8,72,23,95,0.242105263157895,0,15,11833,2020-04-26
2020-06-05T070051,Hendry-04/26/2020,2020-05-02,Hendry,Florida,9,3,12,125,36,161,0.22360248447205,0,35,11846,2020-04-26
2020-06-05T070051,Hernando-04/26/2020,2020-05-02,Hernando,Florida,1,17,30,280,6,286,0.020979020979021,0,5,11859,2020-04-26
2020-06-05T070051,Highlands-04/26/2020,2020-05-02,Highlands,Florida,0,17,32,235,10,245,0.0408163265306122,0,10,11872,2020-04-26
2020-06-05T070051,Hillsborough-04/26/2020,2020-05-02,Hillsborough,Florida,23,109,234,5101,217,5318,0.0408048138397894,0,227,11885,2020-04-26
2020-06-05T070051,Holmes-04/26/2020,2020-05-02,Holmes,Florida,0,1,1,47,1,48,0.0208333333333333,0,1,11898,2020-04-26
2020-06-05T070051,Indian River-04/26/2020,2020-05-02,Indian River,Florida,0,3,6,373,7,380,0.0184210526315789,0,10,11911,2020-04-26
2020-06-05T070051,Jackson-04/26/2020,2020-05-02,Jackson,Florida,4,2,3,113,2,115,0.0173913043478261,0,8,11924,2020-04-26
2020-06-05T070051,Lafayette-04/26/2020,2020-05-02,Lafayette,Florida,0,2,3,19,1,20,0.05,0,1,11937,2020-04-26
2020-06-05T070051,Lake-04/26/2020,2020-05-02,Lake,Florida,0,29,44,2123,12,2135,0.00562060889929742,0,10,11950,2020-04-26
2020-06-05T070051,Lee-04/26/2020,2020-05-02,Lee,Florida,13,77,48,1830,159,1989,0.0799396681749623,0,158,11963,2020-04-26
2020-06-05T070051,Leon-04/26/2020,2020-05-02,Leon,Florida,3,11,6,582,25,607,0.0411861614497529,0,17,11976,2020-04-26
2020-06-05T070051,Liberty-04/26/2020,2020-05-02,Liberty,Florida,0,0,5,38,58,96,0.604166666666667,0,76,11989,2020-04-26
2020-06-05T070051,Madison-04/26/2020,2020-05-02,Madison,Florida,0,2,4,173,13,186,0.0698924731182796,0,4,12002,2020-04-26
2020-06-05T070051,Manatee-04/26/2020,2020-05-02,Manatee,Florida,5,46,68,947,110,1057,0.10406811731315,0,132,12015,2020-04-26
2020-06-05T070051,Marion-04/26/2020,2020-05-02,Marion,Florida,2,43,45,977,31,1008,0.0307539682539683,0,20,12028,2020-04-26
2020-06-05T070051,Martin-04/26/2020,2020-05-02,Martin,Florida,6,7,23,289,27,316,0.0854430379746835,0,52,12041,2020-04-26
2020-06-05T070051,Nassau-04/26/2020,2020-05-02,Nassau,Florida,0,6,12,275,5,280,0.0178571428571429,0,4,12054,2020-04-26
2020-06-05T070051,Okaloosa-04/26/2020,2020-05-02,Okaloosa,Florida,1,15,13,798,9,807,0.0111524163568773,0,8,12067,2020-04-26
2020-06-05T070051,Okeechobee-04/26/2020,2020-05-02,Okeechobee,Florida,4,1,4,95,5,100,0.05,0,7,12080,2020-04-26
2020-06-05T070051,Orange-04/26/2020,2020-05-02,Orange,Florida,9,62,65,6508,108,6616,0.0163240628778718,0,80,12093,2020-04-26
2020-06-05T070051,Osceola-04/26/2020,2020-05-02,Osceola,Florida,2,10,19,1697,53,1750,0.0302857142857143,0,45,12106,2020-04-26
2020-06-05T070051,Palm Beach-04/26/2020,2020-05-02,Palm Beach,Florida,50,94,268,6149,433,6582,0.0657854755393497,0,608,12119,2020-04-26
2020-06-05T070051,Pasco-04/26/2020,2020-05-02,Pasco,Florida,2,45,72,1023,45,1068,0.0421348314606742,0,31,12132,2020-04-26
2020-06-05T070051,Pinellas-04/26/2020,2020-05-02,Pinellas,Florida,2,84,142,2732,78,2810,0.0277580071174377,0,86,12145,2020-04-26
2020-06-05T070051,Polk-04/26/2020,2020-05-02,Polk,Florida,6,79,144,1770,108,1878,0.0575079872204473,0,114,12158,2020-04-26
2020-06-05T070051,Putnam-04/26/2020,2020-05-02,Putnam,Florida,0,8,13,474,31,505,0.0613861386138614,0,16,12171,2020-04-26
2020-06-05T070051,Santa Rosa-04/26/2020,2020-05-02,Santa Rosa,Florida,2,7,5,375,8,383,0.02088772845953,0,4,12184,2020-04-26
2020-06-05T070051,Sarasota-04/26/2020,2020-05-02,Sarasota,Florida,3,28,48,840,53,893,0.0593505039193729,0,46,12197,2020-04-26
2020-06-05T070051,Seminole-04/26/2020,2020-05-02,Seminole,Florida,2,17,23,2618,43,2661,0.0161593385945133,0,27,12210,2020-04-26
2020-06-05T070051,St. Johns-04/26/2020,2020-05-02,St. Johns,Florida,1,106,125,892,7,899,0.00778642936596218,0,6,12223,2020-04-26
2020-06-05T070051,St. Lucie-04/26/2020,2020-05-02,St. Lucie,Florida,2,21,33,761,30,791,0.0379266750948167,0,28,12236,2020-04-26
2020-06-05T070051,Sumter-04/26/2020,2020-05-02,Sumter,Florida,0,16,26,247,47,294,0.159863945578231,0,50,12249,2020-04-26
2020-06-05T070051,Suwannee-04/26/2020,2020-05-02,Suwannee,Florida,0,5,9,275,25,300,0.0833333333333333,0,15,12262,2020-04-26
2020-06-05T070051,Taylor-04/26/2020,2020-05-02,Taylor,Florida,1,0,0,31,0,31,0,0,1,12275,2020-04-26
2020-06-05T070051,Unknown-04/26/2020,2020-05-02,Unknown,Florida,0,74,100,11,0,11,0,0,1,12288,2020-04-26
2020-06-05T070051,Volusia-04/26/2020,2020-05-02,Volusia,Florida,4,45,77,2422,80,2502,0.0319744204636291,0,70,12301,2020-04-26
2020-06-05T070051,Walton-04/26/2020,2020-05-02,Walton,Florida,1,6,6,136,14,150,0.0933333333333333,0,14,12314,2020-04-26
2020-06-05T070051,Washington-04/26/2020,2020-05-02,Washington,Florida,5,4,4,33,0,33,0,0,0,12327,2020-04-26
2020-06-05T070051,Alachua-05/03/2020,2020-05-09,Alachua,Florida,0,14,19,1183,23,1206,0.0190713101160862,0,18,11561,2020-05-03
2020-06-05T070051,Baker-05/03/2020,2020-05-09,Baker,Florida,1,2,4,103,3,106,0.0283018867924528,0,3,11574,2020-05-03
2020-06-05T070051,Bay-05/03/2020,2020-05-09,Bay,Florida,0,12,14,186,0,186,0,0,8,11587,2020-05-03
2020-06-05T070051,Brevard-05/03/2020,2020-05-09,Brevard,Florida,0,30,44,2559,28,2587,0.0108233475067646,0,23,11600,2020-05-03
2020-06-05T070051,Broward-05/03/2020,2020-05-09,Broward,Florida,27,109,186,13337,500,13837,0.03613500036135,0,348,11613,2020-05-03
2020-06-05T070051,Calhoun-05/03/2020,2020-05-09,Calhoun,Florida,3,1,1,47,12,59,0.203389830508475,0,17,11626,2020-05-03
2020-06-05T070051,Charlotte-05/03/2020,2020-05-09,Charlotte,Florida,2,12,26,1021,83,1104,0.0751811594202899,0,49,11639,2020-05-03
2020-06-05T070051,Citrus-05/03/2020,2020-05-09,Citrus,Florida,1,21,12,262,5,267,0.0187265917602996,0,7,11652,2020-05-03
2020-06-05T070051,Clay-05/03/2020,2020-05-09,Clay,Florida,1,9,24,755,16,771,0.0207522697795071,0,14,11665,2020-05-03
2020-06-05T070051,Collier-05/03/2020,2020-05-09,Collier,Florida,19,45,73,878,111,989,0.112234580384226,0,159,11678,2020-05-03
2020-06-05T070051,Columbia-05/03/2020,2020-05-09,Columbia,Florida,0,11,20,242,10,252,0.0396825396825397,0,6,11691,2020-05-03
2020-06-05T070051,Dade-05/03/2020,2020-05-09,Dade,Florida,57,247,474,17746,1240,18986,0.0653112819972611,0,1045,11704,2020-05-03
2020-06-05T070051,Desoto-05/03/2020,2020-05-09,Desoto,Florida,2,1,3,783,15,798,0.018796992481203,0,13,11717,2020-05-03
2020-06-05T070051,Dixie-05/03/2020,2020-05-09,Dixie,Florida,0,1,1,56,4,60,0.0666666666666667,0,3,11730,2020-05-03
2020-06-05T070051,Duval-05/03/2020,2020-05-09,Duval,Florida,4,43,95,7213,116,7329,0.0158275344521763,0,127,11743,2020-05-03
