timestamp,objectid_1,objectid,depcode,county,countyname,zip,name,match_field,zipx,places_1,place_labels,c_places,cases_1,label_y,shape_area,shape_length,zip_1,po_name
2020-04-10T220908,952,38,23,45,GULF,32320,APALACHICOLA,Gulf-32320,Gulf-32320,Apalachicola,Apalachicola,SUPPRESSED,SUPPRESSED,-3,95362924.7463074,52023.8599330917,32320,Apalachicola
2020-04-10T220908,953,38,23,45,GULF,32321,BRISTOL,Gulf-32321,Gulf-32321,Bristol,Bristol,SUPPRESSED,SUPPRESSED,-3,5309569.78105164,80902.106871118,32321,Bristol
2020-04-10T220908,954,38,23,45,GULF,32404,PANAMA CITY,Gulf-32404,Gulf-32404,Panama City,Panama City,SUPPRESSED,SUPPRESSED,-3,30407432.7274933,33009.6786365545,32404,Panama City
2020-04-10T220908,955,38,23,45,GULF,32424,BLOUNTSTOWN,Gulf-32424,Gulf-32424,Blountstown,Blountstown,SUPPRESSED,SUPPRESSED,-3,2291927.68435669,10361.2672400636,32424,Blountstown
2020-04-10T220908,956,38,23,45,GULF,32449,WEWAHITCHKA,Gulf-32449,Gulf-32449,Wewahitchka,Wewahitchka,SUPPRESSED,SUPPRESSED,-3,0.939804077148438,14.8611704711405,32449,Wewahitchka
2020-04-10T220908,957,38,23,45,GULF,32456,PORT SAINT JOE,Gulf-32456,Gulf-32456,"Mexico Beach, Port St. Joe","Mexico Beach, Port St. Joe, Port Saint Joe",SUPPRESSED,SUPPRESSED,-3,422982243.55928,217670.953057493,32456,Port Saint Joe
2020-04-10T220908,958,38,23,45,GULF,32465,WEWAHITCHKA,Gulf-32465,Gulf-32465,Wewahitchka,Wewahitchka,SUPPRESSED,SUPPRESSED,-3,910989199.619431,215927.024908687,32465,Wewahitchka
2020-04-10T220908,959,38,23,45,GULF,324MX, ,Gulf-324MX,Gulf-324MX,NA,NA,NA,0,0,2505509.4581604,6707.3022984777,324MX,NA
2020-04-10T220908,960,39,63,125,UNION,32025,LAKE CITY,Union-32025,Union-32025,Lake City,Lake City,SUPPRESSED,SUPPRESSED,-3,51465.3422546387,9383.45691922305,32025,Lake City
2020-04-10T220908,961,39,63,125,UNION,32040,GLEN SAINT MARY,Union-32040,Union-32040,Ellerbee,"Ellerbee, Glen Saint Mary",SUPPRESSED,SUPPRESSED,-3,34516916.8330078,37940.0455732266,32040,Glen Saint Mary
2020-04-10T220908,962,39,63,125,UNION,32054,LAKE BUTLER,Union-32054,Union-32054,"Lake Butler, Worthington Springs","Lake Butler, Worthington Springs",SUPPRESSED,SUPPRESSED,-3,499527689.18866,117035.07141318,32054,Lake Butler
2020-04-10T220908,963,39,63,125,UNION,32058,LAWTEY,Union-32058,Union-32058,Lawtey,Lawtey,SUPPRESSED,SUPPRESSED,-3,18958063.2431335,30260.6523673052,32058,Lawtey
2020-04-10T220908,964,39,63,125,UNION,32061,LULU,Union-32061,Union-32061,Lulu,Lulu,SUPPRESSED,SUPPRESSED,-3,121647.647491455,22328.8256603819,32061,Lulu
2020-04-10T220908,965,39,63,125,UNION,32083,RAIFORD,Union-32083,Union-32083,Raiford,Raiford,SUPPRESSED,SUPPRESSED,-3,92017527.9220276,54234.1510253842,32083,Raiford
2020-04-10T220908,966,39,63,125,UNION,32087,SANDERSON,Union-32087,Union-32087,Sanderson,Sanderson,SUPPRESSED,SUPPRESSED,-3,163832.699584961,1766.56804585725,32087,Sanderson
2020-04-10T220908,967,39,63,125,UNION,32091,STARKE,Union-32091,Union-32091,Starke,Starke,SUPPRESSED,SUPPRESSED,-3,1318459.96578979,9981.74193494204,32091,Starke
2020-04-10T220908,968,39,63,125,UNION,32615,ALACHUA,Union-32615,Union-32615,Worthington Springs,"Worthington Springs, Alachua",SUPPRESSED,SUPPRESSED,-3,219449.942108154,18946.5949135361,32615,Alachua
2020-04-10T220908,969,39,63,125,UNION,32622,BROOKER,Union-32622,Union-32622,Worthington Springs,"Worthington Springs, Brooker",SUPPRESSED,SUPPRESSED,-3,80710.5404052734,16548.6621988277,32622,Brooker
2020-04-10T220908,970,40,4,7,BRADFORD,32044,HAMPTON,Bradford-32044,Bradford-32044,Hampton,Hampton,NA,0,0,46167094.0798035,58110.543664368,32044,Hampton
2020-04-10T220908,971,40,4,7,BRADFORD,32054,LAKE BUTLER,Bradford-32054,Bradford-32054,Worthington Springs,"Worthington Springs, Lake Butler",NA,0,0,46874941.740509,65804.101132198,32054,Lake Butler
2020-04-10T220908,972,40,4,7,BRADFORD,32058,LAWTEY,Bradford-32058,Bradford-32058,Lawtey,Lawtey,NA,0,0,157739039.939362,59383.9238499739,32058,Lawtey
2020-04-10T220908,973,40,4,7,BRADFORD,32083,RAIFORD,Bradford-32083,Bradford-32083,Raiford,Raiford,NA,0,0,38516.0958557129,7053.46325321906,32083,Raiford
2020-04-10T220908,974,40,4,7,BRADFORD,32091,STARKE,Bradford-32091,Bradford-32091,"Hampton, Starke","Hampton, Starke",Starke,20,20,349035994.672272,125118.791423199,32091,Starke
2020-04-10T220908,975,40,4,7,BRADFORD,32234,JACKSONVILLE,Bradford-32234,Bradford-32234,Jacksonville,Jacksonville,NA,0,0,84852.3457641602,12074.3664487148,32234,Jacksonville
2020-04-10T220908,976,40,4,7,BRADFORD,32609,GAINESVILLE,Bradford-32609,Bradford-32609,Gainesville,Gainesville,NA,0,0,60671.1195678711,8072.38163987082,32609,Gainesville
2020-04-10T220908,977,40,4,7,BRADFORD,32615,ALACHUA,Bradford-32615,Bradford-32615,Alachua,Alachua,NA,0,0,91537.231842041,13133.116238879,32615,Alachua
2020-04-10T220908,978,40,4,7,BRADFORD,32622,BROOKER,Bradford-32622,Bradford-32622,"Brooker, Worthington Springs","Brooker, Worthington Springs",NA,0,0,154021149.302216,75570.4214774136,32622,Brooker
2020-04-10T220908,979,40,4,7,BRADFORD,32656,KEYSTONE HEIGHTS,Bradford-32656,Bradford-32656,Keystone Heights,Keystone Heights,NA,0,0,7629553.99395752,16599.6517176422,32656,Keystone Heights
2020-04-10T220908,980,40,4,7,BRADFORD,32666,MELROSE,Bradford-32666,Bradford-32666,Melrose,Melrose,NA,0,0,12081699.7164307,28313.1871491048,32666,Melrose
2020-04-10T220908,981,40,4,7,BRADFORD,32694,WALDO,Bradford-32694,Bradford-32694,Waldo,Waldo,NA,0,0,2919481.61203003,12129.4809112452,32694,Waldo
2020-04-10T220908,982,41,65,129,WAKULLA,32305,TALLAHASSEE,Wakulla-32305,Wakulla-32305,Woodville,"Woodville, Tallahassee",NA,0,0,195202.351104736,24952.077786266,32305,Tallahassee
2020-04-10T220908,983,41,65,129,WAKULLA,32310,TALLAHASSEE,Wakulla-32310,Wakulla-32310,Tallahassee,Tallahassee,NA,0,0,76448.3145294189,14691.0408208137,32310,Tallahassee
2020-04-10T220908,984,41,65,129,WAKULLA,32327,CRAWFORDVILLE,Wakulla-32327,Wakulla-32327,"St. Marks, Crawfordville, Woodville","St. Marks, Crawfordville, Woodville",Crawfordville,5 to 9,-1,925577448.824738,222279.170107101,32327,Crawfordville
2020-04-10T220908,985,41,65,129,WAKULLA,32334,HOSFORD,Wakulla-32334,Wakulla-32334,Hosford,Hosford,NA,0,0,1404.05068969727,400.026206195136,32334,Hosford
2020-04-10T220908,986,41,65,129,WAKULLA,32336,LAMONT,Wakulla-32336,Wakulla-32336,Lamont,Lamont,NA,0,0,2385.61405944824,5896.74303480187,32336,Lamont
2020-04-10T220908,987,41,65,129,WAKULLA,32344,MONTICELLO,Wakulla-32344,Wakulla-32344,Monticello,Monticello,NA,0,0,12682673.7015839,25671.4863233939,32344,Monticello
2020-04-10T220908,988,41,65,129,WAKULLA,32346,PANACEA,Wakulla-32346,Wakulla-32346,Panacea,Panacea,NA,0,0,63216506.47995,90162.7560494912,32346,Panacea
2020-04-10T220908,989,41,65,129,WAKULLA,32355,SAINT MARKS,Wakulla-32355,Wakulla-32355,St. Marks,"St. Marks, Saint Marks",NA,0,0,432638.751586914,3029.28344287753,32355,Saint Marks
2020-04-10T220908,990,41,65,129,WAKULLA,32358,SOPCHOPPY,Wakulla-32358,Wakulla-32358,Sopchoppy,Sopchoppy,NA,0,0,574782484.149429,186348.428929345,32358,Sopchoppy
2020-04-10T220908,991,41,65,129,WAKULLA,323MH, ,Wakulla-323MH,Wakulla-323MH,NA,NA,NA,0,0,22491.3630523682,1043.65037802565,323MH,NA
2020-04-10T220908,992,42,5,9,BREVARD,32709,CHRISTMAS,Brevard-32709,Brevard-32709,Christmas,Christmas,NA,0,0,237306.429046631,30379.6101899097,32709,Christmas
2020-04-10T220908,993,42,5,9,BREVARD,32754,MIMS,Brevard-32754,Brevard-32754,Mims,Mims,Mims,<5,-2,236248869.359161,114951.5155932,32754,Mims
2020-04-10T220908,994,42,5,9,BREVARD,32759,OAK HILL,Brevard-32759,Brevard-32759,Oak Hill,Oak Hill,NA,0,0,54311.2969970703,19525.5702331659,32759,Oak Hill
2020-04-10T220908,995,42,5,9,BREVARD,32780,TITUSVILLE,Brevard-32780,Brevard-32780,"Titusville, Port St. John","Titusville, Port St. John",Titusville,<5,-2,117213802.81134,94715.9289431516,32780,Titusville
2020-04-10T220908,996,42,5,9,BREVARD,32796,TITUSVILLE,Brevard-32796,Brevard-32796,"Titusville, Mims","Titusville, Mims",Titusville,<5,-2,163604316.934113,130521.446825202,32796,Titusville
2020-04-10T220908,997,42,5,9,BREVARD,327MH, ,Brevard-327MH,Brevard-327MH,NA,NA,NA,0,0,1782261.24432373,10646.9188704465,327MH,NA
2020-04-10T220908,998,42,5,9,BREVARD,327MX, ,Brevard-327MX,Brevard-327MX,NA,NA,NA,0,0,1660.98651123047,266.877446967644,327MX,NA
2020-04-10T220908,999,42,5,9,BREVARD,32815,ORLANDO,Brevard-32815,Brevard-32815,Orlando,Orlando,NA,0,0,145605385.683197,151931.916846134,32815,Orlando
2020-04-10T220908,1000,42,5,9,BREVARD,32901,MELBOURNE,Brevard-32901,Brevard-32901,"Melbourne, Palm Bay, West Melbourne","Melbourne, Palm Bay, West Melbourne",Melbourne,5 to 9,-1,30953862.1455688,33920.7835764456,32901,Melbourne
2020-04-10T220908,1001,42,5,9,BREVARD,32903,INDIALANTIC,Brevard-32903,Brevard-32903,"Melbourne, Indialantic, Indian Harbour Beach","Melbourne, Indialantic, Indian Harbour Beach",NA,0,0,10081004.2328186,19890.6576035931,32903,Indialantic
2020-04-10T220908,1002,42,5,9,BREVARD,32904,MELBOURNE,Brevard-32904,Brevard-32904,"Melbourne Village, Melbourne, Palm Bay, West Melbourne, June Park","Melbourne Village, Melbourne, Palm Bay, West Melbourne, June Park","Melbourne, West Melbourne",5 to 9,-1,495956257.728271,137683.26360799,32904,Melbourne
2020-04-10T220908,1003,42,5,9,BREVARD,32905,PALM BAY,Brevard-32905,Brevard-32905,"Melbourne, Palm Bay, Malabar, West Melbourne","Melbourne, Palm Bay, Malabar, West Melbourne",Palm Bay,5 to 9,-1,24429409.4963074,29501.7620899813,32905,Palm Bay
2020-04-10T220908,1004,42,5,9,BREVARD,32907,PALM BAY,Brevard-32907,Brevard-32907,"Palm Bay, Malabar, West Melbourne","Palm Bay, Malabar, West Melbourne",Palm Bay,5 to 9,-1,51219149.4795532,48942.8182988952,32907,Palm Bay
2020-04-10T220908,1005,42,5,9,BREVARD,32908,PALM BAY,Brevard-32908,Brevard-32908,Palm Bay,Palm Bay,Palm Bay,<5,-2,44516669.7967224,37532.1249135141,32908,Palm Bay
2020-04-10T220908,1006,42,5,9,BREVARD,32909,PALM BAY,Brevard-32909,Brevard-32909,"Palm Bay, Malabar, Grant-Valkaria","Palm Bay, Malabar, Grant-Valkaria",Palm Bay,5 to 9,-1,144494121.240906,69738.2447754817,32909,Palm Bay
2020-04-10T220908,1007,42,5,9,BREVARD,32919,MELBOURNE,Brevard-32919,Brevard-32919,Melbourne,Melbourne,NA,0,0,144063.811737061,1516.46574835983,32919,Melbourne
2020-04-10T220908,1008,42,5,9,BREVARD,32920,CAPE CANAVERAL,Brevard-32920,Brevard-32920,"Cape Canaveral, Cocoa Beach","Cape Canaveral, Cocoa Beach",Cape Canaveral,<5,-2,49166942.198822,67862.6445354917,32920,Cape Canaveral
2020-04-10T220908,1009,42,5,9,BREVARD,32922,COCOA,Brevard-32922,Brevard-32922,"Rockledge, Cocoa, Cocoa West","Rockledge, Cocoa, Cocoa West",Cocoa,<5,-2,14003842.8021545,20420.3873297394,32922,Cocoa
2020-04-10T220908,1010,42,5,9,BREVARD,32925,PATRICK AFB,Brevard-32925,Brevard-32925,"Patrick AFB, South Patrick Shores","Patrick AFB, South Patrick Shores, Patrick Afb",NA,0,0,8755531.57327271,15865.5125508999,32925,Patrick Afb
2020-04-10T220908,1011,42,5,9,BREVARD,32926,COCOA,Brevard-32926,Brevard-32926,"Rockledge, Cocoa, Cocoa West, Port St. John, Sharpes","Rockledge, Cocoa, Cocoa West, Port St. John, Sharpes",Cocoa,<5,-2,151202670.249115,83711.4425004076,32926,Cocoa
2020-04-10T220908,1012,42,5,9,BREVARD,32927,COCOA,Brevard-32927,Brevard-32927,"Titusville, Port St. John, Sharpes","Titusville, Port St. John, Sharpes, Cocoa",Cocoa,<5,-2,58145056.831604,44965.0494989606,32927,Cocoa
2020-04-10T220908,1013,42,5,9,BREVARD,32931,COCOA BEACH,Brevard-32931,Brevard-32931,"Cape Canaveral, Cocoa Beach","Cape Canaveral, Cocoa Beach",Cocoa Beach,5 to 9,-1,14022298.1373596,30002.5602882491,32931,Cocoa Beach
2020-04-10T220908,1014,42,5,9,BREVARD,32934,MELBOURNE,Brevard-32934,Brevard-32934,"Melbourne, West Melbourne","Melbourne, West Melbourne",Melbourne,5 to 9,-1,59582090.9290771,52258.410906505,32934,Melbourne
2020-04-10T220908,1015,42,5,9,BREVARD,32935,MELBOURNE,Brevard-32935,Brevard-32935,"Palm Shores, Melbourne","Palm Shores, Melbourne",Melbourne,10,10,34990131.6187439,41225.6581159104,32935,Melbourne
2020-04-10T220908,1016,42,5,9,BREVARD,32937,SATELLITE BEACH,Brevard-32937,Brevard-32937,"Satellite Beach, Melbourne, Indian Harbour Beach, Merritt Island, Patrick AFB, South Patrick Shores","Satellite Beach, Melbourne, Indian Harbour Beach, Merritt Island, Patrick AFB, South Patrick Shores","Satellite Bch, Satellite Beach, Indian Harbour Beach",10,10,15538164.9638977,30487.2375291819,32937,Satellite Beach
2020-04-10T220908,1017,42,5,9,BREVARD,32940,MELBOURNE,Brevard-32940,Brevard-32940,"Palm Shores, Melbourne, Viera East, Viera West","Palm Shores, Melbourne, Viera East, Viera West","Viera, Melbourne",10,10,248380960.608276,96640.5489127699,32940,Melbourne
2020-04-10T220908,1018,42,5,9,BREVARD,32948,FELLSMERE,Brevard-32948,Brevard-32948,Fellsmere,Fellsmere,NA,0,0,35830783.4498596,38311.5933452361,32948,Fellsmere
2020-04-10T220908,1019,42,5,9,BREVARD,32949,GRANT,Brevard-32949,Brevard-32949,"Malabar, Grant-Valkaria, Micco","Malabar, Grant-Valkaria, Micco, Grant",Grant,<5,-2,53479843.6255798,44414.0766353075,32949,Grant
2020-04-10T220908,1020,42,5,9,BREVARD,32950,MALABAR,Brevard-32950,Brevard-32950,"Palm Bay, Malabar, Grant-Valkaria","Palm Bay, Malabar, Grant-Valkaria",Malabar,<5,-2,47982490.1099243,47614.8814969425,32950,Malabar
2020-04-10T220908,1021,42,5,9,BREVARD,32951,MELBOURNE BEACH,Brevard-32951,Brevard-32951,"Indialantic, Melbourne Beach, Micco","Indialantic, Melbourne Beach, Micco",NA,0,0,20113669.8929138,65857.5073214686,32951,Melbourne Beach
2020-04-10T220908,1022,42,5,9,BREVARD,32952,MERRITT ISLAND,Brevard-32952,Brevard-32952,"Satellite Beach, Merritt Island","Satellite Beach, Merritt Island",Merritt Island,<5,-2,49822200.3905334,82312.9234965873,32952,Merritt Island
2020-04-10T220908,1023,42,5,9,BREVARD,32953,MERRITT ISLAND,Brevard-32953,Brevard-32953,"Titusville, Merritt Island","Titusville, Merritt Island",Merritt Island,5 to 9,-1,117152923.093109,70560.1409612087,32953,Merritt Island
2020-04-10T220908,1024,42,5,9,BREVARD,32955,ROCKLEDGE,Brevard-32955,Brevard-32955,"Rockledge, Cocoa, Cocoa West, Viera East, Viera West","Rockledge, Cocoa, Cocoa West, Viera East, Viera West","Viera, Rockledge",5 to 9,-1,150306812.410522,84713.7258546044,32955,Rockledge
2020-04-10T220908,1025,42,5,9,BREVARD,32958,SEBASTIAN,Brevard-32958,Brevard-32958,Roseland,"Roseland, Sebastian",NA,0,0,2839.8369140625,760.374050088978,32958,Sebastian
2020-04-10T220908,1026,42,5,9,BREVARD,32966,VERO BEACH,Brevard-32966,Brevard-32966,Vero Beach,Vero Beach,NA,0,0,667.533416748047,813.01493302151,32966,Vero Beach
2020-04-10T220908,1027,42,5,9,BREVARD,32976,SEBASTIAN,Brevard-32976,Brevard-32976,"Grant-Valkaria, Micco, Roseland","Grant-Valkaria, Micco, Roseland, Sebastian",Barefoot Bay,<5,-2,57474877.4345703,41221.6749104649,32976,Sebastian
2020-04-10T220908,1028,42,5,9,BREVARD,329MH, ,Brevard-329MH,Brevard-329MH,NA,NA,NA,0,0,5786419.19610596,41257.1548712284,329MH,NA
2020-04-10T220908,1029,42,5,9,BREVARD,329MX, ,Brevard-329MX,Brevard-329MX,NA,NA,NA,0,0,28631563.5918274,102210.501635978,329MX,NA
2020-04-10T220908,1030,42,5,9,BREVARD,34739,KENANSVILLE,Brevard-34739,Brevard-34739,Kenansville,Kenansville,NA,0,0,128161.357849121,15208.5340402705,34739,Kenansville
2020-04-10T220908,1031,42,5,9,BREVARD,34773,SAINT CLOUD,Brevard-34773,Brevard-34773,Saint Cloud,Saint Cloud,NA,0,0,384123.754333496,33240.925501413,34773,Saint Cloud
2020-04-10T220908,1032,43,53,105,POLK,33525,DADE CITY,Polk-33525,Polk-33525,Dade City,Dade City,NA,0,0,5998334.07058716,18252.6607739161,33525,Dade City
2020-04-10T220908,1033,43,53,105,POLK,33540,ZEPHYRHILLS,Polk-33540,Polk-33540,Zephyrhills,Zephyrhills,NA,0,0,1979152.85391235,6735.34113267854,33540,Zephyrhills
2020-04-10T220908,1034,43,53,105,POLK,33547,LITHIA,Polk-33547,Polk-33547,Mulberry,"Mulberry, Lithia",NA,0,0,44850764.5477295,57721.4795474325,33547,Lithia
2020-04-10T220908,1035,43,53,105,POLK,33566,PLANT CITY,Polk-33566,Polk-33566,"Lakeland, Plant City","Lakeland, Plant City",NA,0,0,40276.597869873,7128.52230038679,33566,Plant City
2020-04-10T220908,1036,43,53,105,POLK,33567,PLANT CITY,Polk-33567,Polk-33567,Plant City,Plant City,NA,0,0,226522.834274292,13324.6754740399,33567,Plant City
2020-04-10T220908,1037,43,53,105,POLK,33801,LAKELAND,Polk-33801,Polk-33801,"Lakeland, Combee Settlement, Crystal Lake, Fussels Corner","Lakeland, Combee Settlement, Crystal Lake, Fussels Corner",Lakeland,5 to 9,-1,53635852.6374817,44405.4399012872,33801,Lakeland
2020-04-10T220908,1038,43,53,105,POLK,33803,LAKELAND,Polk-33803,Polk-33803,"Lakeland, Highland City","Lakeland, Highland City",Lakeland,5 to 9,-1,51311691.9492645,57592.8073437696,33803,Lakeland
2020-04-10T220908,1039,43,53,105,POLK,33805,LAKELAND,Polk-33805,Polk-33805,"Lakeland, Combee Settlement","Lakeland, Combee Settlement",Lakeland,11,11,86152288.4959869,56529.3668680127,33805,Lakeland
2020-04-10T220908,1040,43,53,105,POLK,33807,LAKELAND,Polk-33807,Polk-33807,"Lakeland Highlands, Medulla","Lakeland Highlands, Medulla, Lakeland",NA,0,0,9918.36074829102,1167.72514562481,33807,Lakeland
2020-04-10T220908,1041,43,53,105,POLK,33809,LAKELAND,Polk-33809,Polk-33809,"Lakeland, Polk City","Lakeland, Polk City",Lakeland,5 to 9,-1,229425348.977203,92436.1445075055,33809,Lakeland
2020-04-10T220908,1042,43,53,105,POLK,33810,LAKELAND,Polk-33810,Polk-33810,"Lakeland, Kathleen","Lakeland, Kathleen",Lakeland,5 to 9,-1,130313264.943817,63488.6670883819,33810,Lakeland
2020-04-10T220908,1043,43,53,105,POLK,33811,LAKELAND,Polk-33811,Polk-33811,"Lakeland, Plant City, Fuller Heights, Medulla, Willow Oak","Lakeland, Plant City, Fuller Heights, Medulla, Willow Oak",NA,0,0,70666383.3945313,36151.3212544524,33811,Lakeland
2020-04-10T220908,1044,43,53,105,POLK,33812,LAKELAND,Polk-33812,Polk-33812,"Lakeland, Highland City, Lakeland Highlands","Lakeland, Highland City, Lakeland Highlands",Lakeland,<5,-2,28724824.1041107,29417.7903604747,33812,Lakeland
2020-04-10T220908,1045,43,53,105,POLK,33813,LAKELAND,Polk-33813,Polk-33813,"Lakeland, Bartow, Mulberry, Highland City, Lakeland Highlands, Medulla","Lakeland, Bartow, Mulberry, Highland City, Lakeland Highlands, Medulla",Lakeland,20,20,60797104.0814819,61098.5748049965,33813,Lakeland
2020-04-10T220908,1046,43,53,105,POLK,33815,LAKELAND,Polk-33815,Polk-33815,"Lakeland, Plant City","Lakeland, Plant City",Lakeland,<5,-2,20240571.9059296,35698.2685180883,33815,Lakeland
2020-04-10T220908,1047,43,53,105,POLK,33823,AUBURNDALE,Polk-33823,Polk-33823,"Lakeland, Lake Alfred, Winter Haven, Auburndale, Fussels Corner, Inwood, Jan Phyl Village","Lakeland, Lake Alfred, Winter Haven, Auburndale, Fussels Corner, Inwood, Jan Phyl Village",Auburndale,5 to 9,-1,108450537.150101,68925.7199777616,33823,Auburndale
2020-04-10T220908,1048,43,53,105,POLK,33825,AVON PARK,Polk-33825,Polk-33825,Frostproof,"Frostproof, Avon Park",NA,0,0,102682779.915298,90498.3852341345,33825,Avon Park
2020-04-10T220908,1049,43,53,105,POLK,33827,BABSON PARK,Polk-33827,Polk-33827,"Frostproof, Hillcrest Heights, Babson Park","Frostproof, Hillcrest Heights, Babson Park",NA,0,0,90694014.4660797,64496.6358973244,33827,Babson Park
2020-04-10T220908,1050,43,53,105,POLK,33830,BARTOW,Polk-33830,Polk-33830,"Bartow, Fort Meade, Mulberry, Eagle Lake, Winter Haven, Alturas, Highland City, Homeland","Bartow, Fort Meade, Mulberry, Eagle Lake, Winter Haven, Alturas, Highland City, Homeland","Missing, Bartow",<5,-2,372481327.734436,154924.577670742,33830,Bartow
2020-04-10T220908,1051,43,53,105,POLK,33834,BOWLING GREEN,Polk-33834,Polk-33834,Bowling Green,Bowling Green,NA,0,0,121893418.253525,75823.3709915975,33834,Bowling Green
2020-04-10T220908,1052,43,53,105,POLK,33835,BRADLEY,Polk-33835,Polk-33835,Fort Meade,"Fort Meade, Bradley",NA,0,0,22107678.9766998,21792.6039017491,33835,Bradley
2020-04-10T220908,1053,43,53,105,POLK,33837,DAVENPORT,Polk-33837,Polk-33837,"Haines City, Davenport, Loughman, Poinciana","Haines City, Davenport, Loughman, Poinciana",Davenport,5 to 9,-1,138482914.747437,59562.6888471499,33837,Davenport
2020-04-10T220908,1054,43,53,105,POLK,33838,DUNDEE,Polk-33838,Polk-33838,"Dundee, Lake Hamilton, Winter Haven, Waverly","Dundee, Lake Hamilton, Winter Haven, Waverly",Dundee,<5,-2,21343278.7805176,35766.4517688961,33838,Dundee
2020-04-10T220908,1055,43,53,105,POLK,33839,EAGLE LAKE,Polk-33839,Polk-33839,"Eagle Lake, Winter Haven, Wahneta","Eagle Lake, Winter Haven, Wahneta",NA,0,0,12037850.7163391,23481.8322665966,33839,Eagle Lake
2020-04-10T220908,1056,43,53,105,POLK,33841,FORT MEADE,Polk-33841,Polk-33841,"Bartow, Fort Meade, Alturas, Bradley Junction, Brewster","Bartow, Fort Meade, Alturas, Bradley Junction, Brewster",Fort Meade,<5,-2,500376911.933243,168722.570096476,33841,Fort Meade
2020-04-10T220908,1057,43,53,105,POLK,33843,FROSTPROOF,Polk-33843,Polk-33843,Frostproof,Frostproof,Frostproof,<5,-2,331075767.076263,172678.980726847,33843,Frostproof
2020-04-10T220908,1058,43,53,105,POLK,33844,HAINES CITY,Polk-33844,Polk-33844,"Dundee, Lake Alfred, Lake Hamilton, Winter Haven, Haines City, Davenport, Grenelefe, Poinciana","Dundee, Lake Alfred, Lake Hamilton, Winter Haven, Haines City, Davenport, Grenelefe, Poinciana",Haines City,5 to 9,-1,295626753.924103,183281.759699345,33844,Haines City
2020-04-10T220908,1059,43,53,105,POLK,33846,HIGHLAND CITY,Polk-33846,Polk-33846,Highland City,Highland City,NA,0,0,2118819.15716553,8668.26307728924,33846,Highland City
2020-04-10T220908,1060,43,53,105,POLK,33847,HOMELAND,Polk-33847,Polk-33847,"Bartow, Homeland","Bartow, Homeland",NA,0,0,622451.600540161,3555.35064295171,33847,Homeland
2020-04-10T220908,1061,43,53,105,POLK,33849,KATHLEEN,Polk-33849,Polk-33849,Kathleen,Kathleen,NA,0,0,51964135.4535522,34028.3294324991,33849,Kathleen
2020-04-10T220908,1062,43,53,105,POLK,33850,LAKE ALFRED,Polk-33850,Polk-33850,"Lake Alfred, Winter Haven, Auburndale","Lake Alfred, Winter Haven, Auburndale",Lake Alfred,5 to 9,-1,59590638.5096741,48780.6373133745,33850,Lake Alfred
2020-04-10T220908,1063,43,53,105,POLK,33851,LAKE HAMILTON,Polk-33851,Polk-33851,Lake Hamilton,Lake Hamilton,NA,0,0,37600.6585388184,976.727113128906,33851,Lake Hamilton
2020-04-10T220908,1064,43,53,105,POLK,33853,LAKE WALES,Polk-33853,Polk-33853,Lake Wales,Lake Wales,Lake Wales,<5,-2,28672355.4732666,33226.0819954693,33853,Lake Wales
2020-04-10T220908,1065,43,53,105,POLK,33854,LAKESHORE,Polk-33854,Polk-33854,Lakeshore,Lakeshore,NA,0,0,437150.110015869,2451.88547637404,33854,Lakeshore
2020-04-10T220908,1066,43,53,105,POLK,33855,INDIAN LAKE ESTATES,Polk-33855,Polk-33855,Indian Lake Estates,Indian Lake Estates,Indian Lake Estates,<5,-2,514650.823028564,4117.49524250517,33855,Indian Lake Estates
2020-04-10T220908,1067,43,53,105,POLK,33856,NALCREST,Polk-33856,Polk-33856,Nalcrest,Nalcrest,NA,0,0,333269.012756348,2585.77551026941,33856,Nalcrest
2020-04-10T220908,1068,43,53,105,POLK,33859,LAKE WALES,Polk-33859,Polk-33859,"Lake Wales, Dundee, Winter Haven, Highland Park, Alturas, Crooked Lake Park, Waverly","Lake Wales, Dundee, Winter Haven, Highland Park, Alturas, Crooked Lake Park, Waverly",Lake Wales,<5,-2,146004087.25528,113469.621717825,33859,Lake Wales
2020-04-10T220908,1069,43,53,105,POLK,33860,MULBERRY,Polk-33860,Polk-33860,"Mulberry, Bradley Junction, Brewster, Fuller Heights, Lakeland Highlands, Medulla, Willow Oak","Mulberry, Bradley Junction, Brewster, Fuller Heights, Lakeland Highlands, Medulla, Willow Oak",Mulberry,5 to 9,-1,238927762.974014,109543.126300359,33860,Mulberry
2020-04-10T220908,1070,43,53,105,POLK,33863,NICHOLS,Polk-33863,Polk-33863,"Mulberry, Willow Oak","Mulberry, Willow Oak, Nichols",NA,0,0,3043246.28720093,9896.33079988206,33863,Nichols
2020-04-10T220908,1071,43,53,105,POLK,33867,RIVER RANCH,Polk-33867,Polk-33867,River Ranch,River Ranch,NA,0,0,12324504.3766785,32972.6998864123,33867,River Ranch
2020-04-10T220908,1072,43,53,105,POLK,33868,POLK CITY,Polk-33868,Polk-33868,"Lakeland, Lake Alfred, Polk City, Auburndale","Lakeland, Lake Alfred, Polk City, Auburndale",Polk City,<5,-2,453824105.252289,135349.21042416,33868,Polk City
2020-04-10T220908,1073,43,53,105,POLK,33873,WAUCHULA,Polk-33873,Polk-33873,Lemon Grove,"Lemon Grove, Wauchula",NA,0,0,2333.35012817383,1982.28436626048,33873,Wauchula
