timestamp,objectid_12_13,objectid,depcode,county,countyname,datestamp,shape_st_are,shape_st_len,objectid_1,county_1,state,objectid_12,depcode_1,countyn,pu_is_total,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80plus,age_unkn,c_age_0_9,c_age_10_19,c_age_20_29,c_age_30_39,c_age_40_49,c_age_50_59,c_age_60_69,c_age_70_79,c_age_80plus,c_age_unkn,pui_age_range,pui_age_avrg,c_age_range,c_age_avrg,c_all_res_types,c_non_res_deaths,pui_female,pui_male,pui_sex_unkn,puifl_res,pui_not_fl_res,puifl_res_out,pui_travel_no,pui_travel_unkn,pui_travel_yes,c_ed_no,c_ed_no_data,c_ed_yes,c_hosp_no,c_hosp_nodata,c_hosp_yes,fl_res_deaths,pui_lab_yes,t_positive,t_negative,t_inconc,t_pending,pui_cont_no,pui_cont_unkn,pui_cont_yes,cases_all,c_men,c_women,c_travel_yes,c_travel_no,c_travel_unkn,c_fl_res,c_not_fl_res,c_fl_res_out,t_neg_res,t_neg_not_fl_res,t_pend_res,t_pend_not_res,t_total,t_negative_2,t_pending_2,t_positive_2,f_land_non_fl_deaths,ever_mon,mon_now,shape_area,shape_length,age_0_4,age_5_14,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85plus,c_age_0_4,c_age_5_14,c_age_15_24,c_age_25_34,c_age_35_44,c_age_45_54,c_age_55_64,c_age_65_74,c_age_75_84,c_age_85plus,pui_fl_res,pui_non_res,c_fl_res_only,deaths1,deaths
2020-04-04T162516,64,64,47,093,OKEECHOBEE,2000-05-16T00:00:00.000Z,24844271086.3607,893974.023125111,47,Okeechobee,FL,64,47,93,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 to 97,50,33 to 41,37,2,0,48,43,8,97,2,0,23,69,7,0,2,0,2,0,0,0,97,2,95,0,2,26,2,1,2,1,1,NA,NA,NA,2,0,0,93,2,NA,NA,99,95,NA,2,NA,2,1,2307690905.70045,272539.677334045,1,4,9,11,15,11,21,12,11,3,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T162516,65,65,19,037,FRANKLIN,2000-05-16T00:00:00.000Z,15589551427.4073,1467124.86409578,19,Franklin,FL,65,19,37,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 to 84,53,25 to 25,25,0,0,10,13,1,23,1,0,4,18,2,1,0,0,1,0,0,0,24,1,23,0,0,7,1,0,1,0,1,NA,NA,NA,0,1,0,23,0,NA,NA,24,23,NA,1,NA,4,4,1445840682.56789,446544.245992026,0,1,3,2,1,4,5,4,4,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T162516,66,66,1,001,ALACHUA,2000-05-16T00:00:00.000Z,27023240533.1793,892726.558557937,1,Alachua,FL,66,1,1,2067,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 118,42,2 to 91,42,109,0,1237,793,37,2031,36,0,166,1867,34,39,54,22,51,50,14,0,2054,115,1936,3,13,81,67,20,115,53,62,NA,NA,NA,109,6,0,1907,30,NA,NA,2067,1937,NA,115,NA,62,50,2510756491.26947,272135.471452184,72,33,328,463,306,248,251,208,87,40,1,0,23,27,13,16,18,12,3,1,NA,NA,NA,NA,0
2020-04-04T162516,67,67,55,109,ST. JOHNS,2000-05-16T00:00:00.000Z,17847916417.1672,1130719.73111295,58,St. Johns,FL,67,55,109,1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 96,49,9 to 91,53,124,0,1039,772,76,1881,6,0,157,1657,73,60,32,35,77,26,24,2,1846,127,1718,1,41,131,120,99,127,68,58,NA,NA,NA,124,3,0,1717,2,NA,NA,1887,1719,NA,127,NA,134,115,1658206648.51031,344848.248220385,36,43,126,249,334,356,327,247,122,45,0,3,8,12,11,28,32,27,5,1,NA,NA,NA,NA,2
2020-04-04T162516,68,999,999,999,Unknown,NA,NA,NA,64,Unknown,FL,68,999,999,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 to 95,56,23 to 87,55,7,0,27,32,2,44,17,0,0,61,0,0,10,0,0,10,0,0,37,10,27,0,24,0,0,0,10,3,7,NA,NA,NA,7,3,0,16,11,NA,NA,61,27,NA,10,NA,13,11,426757389.663452,73231.2921286601,0,0,5,11,3,9,6,10,8,7,0,0,2,2,0,0,2,1,1,2,NA,NA,NA,NA,0
2020-04-04T192533,1,1,21,041,GILCHRIST,2000-05-16T00:00:00.000Z,9908353355.45099,487300.011359113,21,Gilchrist,FL,1,21,41,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 89,46,NA,NA,0,0,35,26,0,61,0,0,5,56,0,0,0,0,0,0,0,0,61,0,61,0,0,1,2,0,0,0,0,NA,NA,NA,0,0,0,61,0,NA,NA,61,61,NA,0,NA,1,1,920490830.042053,148547.348006441,3,1,8,6,13,7,7,7,7,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T192533,2,2,54,107,PUTNAM,2000-05-16T00:00:00.000Z,23058687375.9514,762967.677232753,54,Putnam,FL,2,54,107,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 97,49,14 to 82,51,18,0,275,173,23,470,1,0,98,361,12,12,1,5,14,0,4,1,466,18,447,1,5,54,20,89,18,9,9,NA,NA,NA,18,0,0,447,1,NA,NA,471,448,NA,18,NA,34,33,2142439482.67719,232574.925675008,13,9,39,68,64,71,89,57,45,16,0,1,2,0,2,5,2,5,1,0,NA,NA,NA,NA,1
2020-04-04T192533,3,3,62,123,TAYLOR,2000-05-16T00:00:00.000Z,28917470565.3829,877252.709451284,62,Taylor,FL,3,62,123,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 to 81,51,NA,NA,0,0,26,20,0,46,0,0,5,40,1,0,0,0,0,0,0,0,46,0,46,0,0,6,0,0,0,0,0,NA,NA,NA,0,0,0,46,0,NA,NA,46,46,NA,0,NA,3,3,2685252568.13834,267348.178950349,0,0,2,5,9,8,14,5,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T192533,4,4,46,091,OKALOOSA,2000-05-16T00:00:00.000Z,25621585036.2256,1087058.00438284,46,Okaloosa,FL,4,46,91,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 93,45,3 to 87,52,56,0,290,185,16,486,4,1,75,375,41,34,3,22,51,0,8,1,449,59,390,0,42,55,18,69,59,31,28,NA,NA,NA,55,3,1,389,1,NA,NA,491,390,NA,59,NA,232,152,2369222670.29688,330553.160278386,22,18,32,91,82,74,82,51,30,8,1,0,2,12,8,8,8,9,10,1,NA,NA,NA,NA,1
2020-04-04T192533,5,5,7,013,CALHOUN,2000-05-16T00:00:00.000Z,16048085397.4672,631344.00909672,7,Calhoun,FL,5,7,13,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14 to 88,52,26 to 88,62,3,0,15,12,2,29,0,0,1,25,3,0,1,2,0,1,2,0,29,3,26,0,0,2,2,0,3,1,1,NA,NA,NA,3,0,0,26,0,NA,NA,29,26,NA,3,NA,7,6,1487626835.10838,192207.890331272,0,1,3,4,5,1,4,5,5,1,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,0
2020-04-04T192533,6,6,50,099,PALM BEACH,2000-05-16T00:00:00.000Z,61491591969.0616,1522726.89747538,50,Palm Beach,FL,6,50,99,5243,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 110,52,0 to 99,58,923,0,2967,2201,75,5188,53,2,314,4822,107,80,677,197,173,632,149,35,5158,954,4201,3,85,140,526,194,954,490,455,NA,NA,NA,921,31,2,4180,21,NA,NA,5243,4201,NA,954,NA,650,536,5710098601.29486,464192.459734082,80,86,350,740,746,841,825,764,532,258,4,2,56,94,108,138,147,177,159,68,NA,NA,NA,NA,35
2020-04-04T192533,7,7,56,111,ST. LUCIE,2000-05-16T00:00:00.000Z,16149484820.9557,829518.692770346,59,St. Lucie,FL,7,56,111,967,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 98,51,18 to 95,58,74,0,547,373,47,962,5,0,85,849,33,40,1,35,51,1,24,3,947,76,871,0,20,80,14,40,76,35,41,NA,NA,NA,74,2,0,868,3,NA,NA,967,871,NA,76,NA,73,68,1499679486.67142,252832.323289834,23,31,62,119,135,159,156,147,95,40,0,0,4,6,6,10,19,18,9,4,NA,NA,NA,NA,3
2020-04-04T192533,8,8,51,101,PASCO,2000-05-16T00:00:00.000Z,21260807285.8637,739390.643597644,51,Pasco,FL,8,51,101,2062,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 95,50,1 to 82,47,86,0,1268,788,6,2043,19,0,112,1888,62,36,27,27,64,8,18,2,2039,90,1948,1,23,87,58,69,90,46,44,NA,NA,NA,86,4,0,1933,15,NA,NA,2062,1948,NA,90,NA,246,160,1975344274.45807,225211.500752162,38,54,128,251,327,370,388,307,151,45,1,1,8,10,19,17,17,15,2,0,NA,NA,NA,NA,2
2020-04-04T192533,9,9,20,039,GADSDEN,2000-05-16T00:00:00.000Z,14744963472.2481,673612.426077503,20,Gadsden,FL,9,20,39,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 90,49,32 to 81,50,4,0,44,25,1,69,0,1,5,61,4,2,2,0,3,1,0,0,70,4,66,0,0,2,4,4,4,2,2,NA,NA,NA,3,0,1,66,0,NA,NA,70,66,NA,4,NA,11,11,1367889846.39806,205127.330650714,4,0,2,12,6,20,9,10,5,1,0,0,0,2,0,1,0,0,1,0,NA,NA,NA,NA,0
2020-04-04T192533,10,10,37,073,LEON,2000-05-16T00:00:00.000Z,19584016138.2098,807989.691181563,37,Leon,FL,10,37,73,941,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 95,44,19 to 86,43,39,0,556,371,14,935,5,1,28,881,32,20,1,21,33,1,8,0,937,42,895,0,4,23,20,26,42,23,19,NA,NA,NA,38,3,1,893,2,NA,NA,941,895,NA,42,NA,157,111,1817477697.41779,246081.909627491,29,21,134,168,138,143,149,102,45,12,0,0,4,9,12,6,6,4,0,1,NA,NA,NA,NA,0
2020-04-04T192533,11,11,33,065,JEFFERSON,2000-05-16T00:00:00.000Z,17033402669.7849,749466.142282919,33,Jefferson,FL,11,33,65,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 76,45,76 to 76,76,1,0,9,15,0,24,0,0,2,22,0,0,0,1,0,0,1,0,24,1,23,0,0,1,1,0,1,1,0,NA,NA,NA,1,0,0,23,0,NA,NA,24,23,NA,1,NA,7,1,1581350101.5302,228391.565390175,2,2,1,1,3,3,10,0,2,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,0
2020-04-04T192533,12,12,40,079,MADISON,2000-05-16T00:00:00.000Z,19954266828.3091,719422.161444634,40,Madison,FL,12,40,79,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 to 88,50,23 to 66,46,5,0,30,16,1,46,1,0,8,36,3,3,0,3,5,0,1,0,45,6,39,0,2,6,0,4,6,2,4,NA,NA,NA,5,1,0,39,0,NA,NA,47,39,NA,6,NA,21,20,1853116752.08771,219176.19751538,2,0,5,5,5,9,7,8,4,2,0,0,2,0,0,1,2,1,0,0,NA,NA,NA,NA,0
2020-04-04T192533,13,13,39,077,LIBERTY,2000-05-16T00:00:00.000Z,23545304208.6892,1014156.81652576,39,Liberty,FL,13,39,77,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 to 76,27,NA,NA,0,0,4,3,0,7,0,0,0,7,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,7,0,NA,NA,7,7,NA,0,NA,0,0,2183538740.41838,308797.501184753,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T192533,14,14,24,047,HAMILTON,2000-05-16T00:00:00.000Z,14477960107.7779,763034.416582444,24,Hamilton,FL,14,24,47,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11 to 93,50,NA,NA,0,0,18,18,2,36,2,0,10,27,1,0,0,0,0,0,0,0,36,0,36,0,2,8,1,4,0,0,0,NA,NA,NA,0,0,0,35,1,NA,NA,38,36,NA,0,NA,2,0,1344926537.82205,232510.619937192,0,1,7,1,8,3,9,1,6,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T192533,15,15,3,005,BAY,2000-05-16T00:00:00.000Z,20842319162.9517,1834701.30277606,3,Bay,FL,15,3,5,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 99,48,21 to 93,49,22,0,148,116,7,269,2,0,32,213,26,11,2,10,19,0,4,1,269,23,246,0,2,20,27,12,23,16,7,NA,NA,NA,22,1,0,245,1,NA,NA,271,246,NA,23,NA,29,27,1930770661.49939,558412.990825665,4,4,19,47,41,60,49,22,19,6,0,0,1,4,5,5,4,3,0,1,NA,NA,NA,NA,1
2020-04-04T192533,16,16,12,023,COLUMBIA,2000-05-16T00:00:00.000Z,22266487302.2026,905417.470831242,12,Columbia,FL,16,12,23,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 98,46,25 to 70,50,10,0,136,104,6,243,3,0,68,168,10,2,8,0,10,0,0,0,226,10,215,1,20,82,43,26,10,4,6,NA,NA,NA,10,0,0,215,1,NA,NA,246,216,NA,10,NA,7,6,2068684690.43686,276060.430857214,12,16,20,25,37,30,44,40,14,5,0,0,0,2,1,2,3,2,0,0,NA,NA,NA,NA,0
2020-04-04T192533,17,17,2,003,BAKER,2000-05-16T00:00:00.000Z,16362161453.2611,602717.294368568,2,Baker,FL,17,2,3,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 99,49,24 to 97,70,11,0,84,32,12,127,1,0,44,81,3,9,1,1,9,0,2,0,127,11,116,0,1,14,17,15,11,4,7,NA,NA,NA,11,0,0,115,1,NA,NA,128,116,NA,11,NA,1,0,1520245937.66486,183737.354704368,4,5,10,20,13,29,13,10,15,9,0,0,1,0,0,0,3,1,4,2,NA,NA,NA,NA,0
2020-04-04T192533,18,18,30,059,HOLMES,2000-05-16T00:00:00.000Z,13514831669.2324,577279.375441074,30,Holmes,FL,18,30,59,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 79,47,27 to 27,27,1,0,31,16,4,51,0,0,1,49,1,0,0,1,1,0,0,0,46,1,45,0,5,0,2,0,1,1,0,NA,NA,NA,1,0,0,45,0,NA,NA,51,45,NA,1,NA,3,3,1251550190.83949,175658.620344926,4,2,1,8,4,10,10,7,4,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T192533,19,19,43,085,MARTIN,2000-05-16T00:00:00.000Z,18163212069.3958,1014294.81270012,43,Martin,FL,19,43,85,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 99,55,20 to 84,59,50,0,345,255,20,617,3,0,30,565,25,23,11,19,34,8,11,0,614,53,561,0,6,26,17,24,53,31,22,NA,NA,NA,50,3,0,561,0,NA,NA,620,561,NA,53,NA,58,51,1686613017.08661,308980.48751506,11,6,31,65,73,93,106,124,75,36,0,0,2,3,3,11,14,9,11,0,NA,NA,NA,NA,0
2020-04-04T192533,20,20,29,057,HILLSBOROUGH,2000-05-16T00:00:00.000Z,29564028944.0196,1177196.95995299,29,Hillsborough,FL,20,29,57,7508,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 110,45,0 to 93,44,484,0,4453,3016,39,7430,78,0,301,7032,175,163,191,143,347,72,78,5,7501,497,6997,7,7,263,225,198,497,255,242,NA,NA,NA,484,13,0,6937,64,NA,NA,7508,7001,NA,497,NA,644,321,2746844886.16013,358788.307034344,234,183,703,1386,1333,1179,1107,803,399,176,4,9,69,90,87,91,75,44,22,6,NA,NA,NA,NA,5
2020-04-04T192533,21,21,41,081,MANATEE,2000-05-16T00:00:00.000Z,20940887080.7074,1218253.44408563,41,Manatee,FL,21,41,81,851,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 100,52,14 to 86,56,129,0,507,333,11,845,6,0,80,756,15,4,105,20,45,56,28,3,848,129,719,0,3,60,49,32,129,61,68,NA,NA,NA,129,0,0,713,6,NA,NA,851,719,NA,129,NA,173,109,1945653927.12581,371198.171414394,14,15,51,98,114,153,156,139,74,35,0,2,4,13,14,26,21,29,18,2,NA,NA,NA,NA,3
2020-04-04T192533,22,22,10,019,CLAY,2000-05-16T00:00:00.000Z,17948500957.6093,603117.810216635,10,Clay,FL,22,10,19,1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 99,49,18 to 95,53,74,0,565,395,47,1005,2,0,107,875,25,37,6,31,50,3,21,6,1002,74,928,0,5,55,27,58,74,36,38,NA,NA,NA,74,0,0,926,2,NA,NA,1007,928,NA,74,NA,41,29,1667659896.51059,183856.484298748,10,19,62,132,179,220,170,123,62,25,0,0,5,8,10,19,13,11,3,5,NA,NA,NA,NA,6
2020-04-04T192533,23,23,25,049,HARDEE,2000-05-16T00:00:00.000Z,17792803499.7252,543261.536630456,25,Hardee,FL,23,25,49,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 89,49,73 to 73,73,0,0,19,13,0,30,2,0,1,29,2,0,0,1,0,0,1,0,32,1,31,0,0,1,2,0,1,0,1,NA,NA,NA,0,1,0,30,1,NA,NA,32,31,NA,1,NA,0,0,1653184151.65315,165534.73009074,2,1,1,5,3,3,8,8,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0
2020-04-04T192533,24,24,42,083,MARION,2000-05-16T00:00:00.000Z,46334209241.8729,1151393.60736949,42,Marion,FL,24,42,83,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 99,52,19 to 88,48,39,0,664,424,28,1111,5,0,54,1012,50,31,1,10,35,1,6,0,941,42,899,0,175,218,328,62,42,19,23,NA,NA,NA,39,3,0,898,1,NA,NA,1116,899,NA,42,NA,90,80,4305055841.62241,350920.190673371,21,17,97,122,138,168,190,210,103,48,0,0,3,7,6,10,9,6,0,1,NA,NA,NA,NA,0
2020-04-04T192533,25,25,64,127,VOLUSIA,2000-05-16T00:00:00.000Z,33645647575.2893,1837935.99794766,65,Volusia,FL,25,64,127,1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 94,50,17 to 89,53,131,0,777,527,11,1308,7,0,72,1166,77,59,35,40,67,34,33,2,1312,134,1177,1,3,50,33,76,134,66,67,NA,NA,NA,131,3,0,1174,4,NA,NA,1315,1178,NA,134,NA,285,189,3125661534.15881,560414.737839251,25,31,79,195,191,190,232,224,111,36,0,0,9,20,19,18,20,34,12,2,NA,NA,NA,NA,2
2020-04-04T192533,26,26,15,029,DIXIE,2000-05-16T00:00:00.000Z,19634949247.4401,771892.949471238,15,Dixie,FL,26,15,29,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 82,47,66 to 66,66,1,0,33,28,0,61,0,0,7,54,0,0,0,1,0,0,1,0,61,1,60,0,0,7,2,0,1,0,1,NA,NA,NA,1,0,0,60,0,NA,NA,61,60,NA,1,NA,0,0,1823798262.39212,235232.973119088,2,2,4,6,17,4,8,12,5,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0
2020-04-04T192533,27,27,35,069,LAKE,2000-05-16T00:00:00.000Z,32245515394.3939,1085414.36113151,35,Lake,FL,27,35,69,1793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 101,51,18 to 86,59,88,0,1054,708,31,1777,16,0,69,1691,33,19,47,29,40,37,18,2,1784,95,1684,5,9,45,49,65,95,46,49,NA,NA,NA,88,7,0,1676,9,NA,NA,1793,1685,NA,95,NA,178,136,2995995460.71371,331014.242454318,59,30,124,249,203,287,281,267,223,68,0,0,4,4,9,18,19,24,16,1,NA,NA,NA,NA,2
2020-04-04T192533,28,28,38,075,LEVY,2000-05-16T00:00:00.000Z,31222846964.6387,1113561.30402576,38,Levy,FL,28,38,75,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 91,48,60 to 64,62,2,0,90,46,0,136,0,0,18,118,0,1,0,1,1,0,1,0,136,2,134,0,0,7,11,2,2,1,1,NA,NA,NA,2,0,0,134,0,NA,NA,136,134,NA,2,NA,7,6,2900663690.96646,339394.964008615,3,7,12,20,17,22,15,23,14,3,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,0
2020-04-04T192533,29,29,60,119,SUMTER,2000-05-16T00:00:00.000Z,16171035313.1481,751914.035739446,60,Sumter,FL,29,60,119,903,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 96,66,18 to 92,68,73,0,509,375,19,903,0,0,64,803,36,38,6,29,46,2,25,3,892,73,814,5,11,86,27,51,73,40,32,NA,NA,NA,73,0,0,818,0,NA,NA,903,818,NA,73,NA,37,34,1502516062.89801,229328.389599522,10,10,12,22,27,58,130,396,219,19,0,0,1,0,4,5,8,30,21,4,NA,NA,NA,NA,3
2020-04-04T192533,30,30,59,117,SEMINOLE,2000-05-16T00:00:00.000Z,9616121249.97192,520365.445917892,57,Seminole,FL,30,59,117,1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 104,46,19 to 100,49,174,0,1122,738,18,1871,7,0,121,1689,68,64,35,79,109,32,37,1,1862,178,1683,1,16,109,55,90,178,82,96,NA,NA,NA,174,4,0,1680,3,NA,NA,1878,1683,NA,178,NA,295,224,893350621.597626,158549.770327082,37,38,171,338,353,315,265,229,69,62,0,0,15,30,23,40,28,35,3,4,NA,NA,NA,NA,1
2020-04-04T192533,31,31,48,095,ORANGE,2000-05-16T00:00:00.000Z,28006104673.618,903213.715428867,48,Orange,FL,31,48,95,6811,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 99,44,0 to 91,47,614,0,3905,2877,29,6647,163,1,211,6481,119,113,372,172,223,347,87,8,6799,657,6139,3,12,202,114,131,657,352,302,NA,NA,NA,613,43,1,6022,120,NA,NA,6811,6142,NA,657,NA,554,394,2601855780.29929,275135.911496092,268,199,616,1263,1238,1123,942,658,346,157,8,6,52,115,120,139,116,59,30,12,NA,NA,NA,NA,8
2020-04-04T192533,32,32,9,017,CITRUS,2000-05-16T00:00:00.000Z,16847060705.6176,796979.404269785,9,Citrus,FL,32,9,17,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 97,55,17 to 88,54,34,0,245,146,64,453,2,0,88,353,14,8,19,7,20,7,7,2,450,34,415,1,5,29,50,38,34,17,17,NA,NA,NA,34,0,0,414,2,NA,NA,455,416,NA,34,NA,139,62,1565249379.23035,242867.273750112,7,5,28,50,50,56,87,90,57,22,0,0,4,5,3,3,8,6,3,2,NA,NA,NA,NA,2
2020-04-04T192533,33,33,27,053,HERNANDO,2000-05-16T00:00:00.000Z,13561044546.5447,658252.887531729,27,Hernando,FL,33,27,53,556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 97,50,19 to 85,51,38,0,330,222,4,547,9,0,77,451,28,25,3,12,32,0,8,0,554,40,513,1,2,40,66,35,40,21,19,NA,NA,NA,38,2,0,506,7,NA,NA,556,513,NA,40,NA,27,17,1259956856.20596,200494.167365377,10,12,44,78,76,78,112,88,43,15,0,0,3,9,3,4,8,9,3,1,NA,NA,NA,NA,0
2020-04-04T192533,34,34,52,103,PINELLAS,2000-05-16T00:00:00.000Z,8169203571.8812,1167816.84045851,52,Pinellas,FL,34,52,103,5760,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 104,51,6 to 95,50,314,0,3373,2366,21,5661,99,0,412,5097,251,171,77,94,228,54,60,7,5684,342,5331,11,76,418,73,137,342,184,158,NA,NA,NA,314,28,0,5262,70,NA,NA,5760,5332,NA,342,NA,305,235,758940582.722305,356104.408630079,90,89,357,848,792,930,1040,896,478,227,0,3,25,60,39,63,78,52,19,3,NA,NA,NA,NA,7
2020-04-04T192533,35,35,61,121,SUWANNEE,2000-05-16T00:00:00.000Z,19295996990.3474,731987.008657942,61,Suwannee,FL,35,61,121,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 92,52,21 to 80,46,17,0,104,38,2,144,0,0,54,86,4,11,3,3,13,0,4,0,141,17,124,0,3,37,19,24,17,3,14,NA,NA,NA,17,0,0,124,0,NA,NA,144,124,NA,17,NA,7,5,1792465815.52835,223150.095858967,2,2,12,19,15,24,24,25,17,4,0,0,3,3,3,3,2,0,3,0,NA,NA,NA,NA,0
2020-04-04T192533,36,36,16,031,DUVAL,2000-05-16T00:00:00.000Z,22997044775.8865,1114099.40129032,16,Duval,FL,36,16,31,6790,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 103,48,1 to 97,51,376,0,3894,2524,372,6756,34,0,162,6587,41,31,314,42,64,279,44,9,6648,387,6259,2,142,229,99,163,387,174,194,NA,NA,NA,376,11,0,6239,22,NA,NA,6790,6261,NA,387,NA,301,258,2136692125.83844,339628.979868484,99,117,513,1258,1178,1149,1014,716,399,331,2,3,30,57,62,67,67,44,33,21,NA,NA,NA,NA,9
